Zeit,Kreise_Code,Kreise_Name,pval_baureifsLand,pval_insgesamt,AMR_Key,gLat,gLong,d_kreise
1997,9183,MühldorfananInn.Landkreis,117.44,89.33,9162,48.2405007,12.5250991,1
1996,9183,MühldorfananInn.Landkreis,124.79,96.81,9162,48.2405007,12.5250991,1
1995,9183,MühldorfananInn.Landkreis,117.52,104.91,9162,48.2405007,12.5250991,1
2021,6631,Fulda.Landkreis,88.88,71.81,6412,50.5542328,9.6770448,1
2020,6631,Fulda.Landkreis,100.08,65.74,6412,50.5542328,9.6770448,1
2019,6631,Fulda.Landkreis,84.98,58.01,6412,50.5542328,9.6770448,1
2018,6631,Fulda.Landkreis,79.04,60.89,6412,50.5542328,9.6770448,1
2017,6631,Fulda.Landkreis,74.92,57.85,6412,50.5542328,9.6770448,1
2016,6631,Fulda.Landkreis,76.3,58.66,6412,50.5542328,9.6770448,1
2015,6631,Fulda.Landkreis,75.45,55.07,6412,50.5542328,9.6770448,1
2014,6631,Fulda.Landkreis,72.35,46.73,6412,50.5542328,9.6770448,1
2013,6631,Fulda.Landkreis,64.98,39.16,6412,50.5542328,9.6770448,1
2012,6631,Fulda.Landkreis,71.0,52.58,6412,50.5542328,9.6770448,1
2011,6631,Fulda.Landkreis,69.02,41.74,6412,50.5542328,9.6770448,1
2010,6631,Fulda.Landkreis,66.23,38.33,6412,50.5542328,9.6770448,1
2009,6631,Fulda.Landkreis,62.82,55.64,6412,50.5542328,9.6770448,1
2008,6631,Fulda.Landkreis,60.53,45.35,6412,50.5542328,9.6770448,1
2007,6631,Fulda.Landkreis,41.6,36.76,6412,50.5542328,9.6770448,1
2006,6631,Fulda.Landkreis,57.96,53.45,6412,50.5542328,9.6770448,1
2005,6631,Fulda.Landkreis,55.38,48.72,6412,50.5542328,9.6770448,1
2004,6631,Fulda.Landkreis,49.25,43.15,6412,50.5542328,9.6770448,1
2003,6631,Fulda.Landkreis,56.82,55.6,6412,50.5542328,9.6770448,1
2002,6631,Fulda.Landkreis,55.614999999999995,56.99,6412,50.5542328,9.6770448,1
2001,6631,Fulda.Landkreis,54.41,52.57,6412,50.5542328,9.6770448,1
2000,6631,Fulda.Landkreis,48.48,47.7,6412,50.5542328,9.6770448,1
1999,6631,Fulda.Landkreis,57.0,48.51,6412,50.5542328,9.6770448,1
1998,6631,Fulda.Landkreis,48.38,45.48,6412,50.5542328,9.6770448,1
1997,6631,Fulda.Landkreis,35.02,34.66,6412,50.5542328,9.6770448,1
1996,6631,Fulda.Landkreis,33.44,32.5,6412,50.5542328,9.6770448,1
1995,6631,Fulda.Landkreis,35.92,35.42,6412,50.5542328,9.6770448,1
2021,6632,Hersfeld-Rotenburg.Landkreis,48.07,40.94,6611,50.898552,9.739876,1
2020,6632,Hersfeld-Rotenburg.Landkreis,61.59,39.83,6611,50.898552,9.739876,1
2019,6632,Hersfeld-Rotenburg.Landkreis,40.52,30.33,6611,50.898552,9.739876,1
2018,6632,Hersfeld-Rotenburg.Landkreis,45.04,46.98,6611,50.898552,9.739876,1
2017,6632,Hersfeld-Rotenburg.Landkreis,39.79,26.6,6611,50.898552,9.739876,1
2016,6632,Hersfeld-Rotenburg.Landkreis,40.58,30.7,6611,50.898552,9.739876,1
2015,6632,Hersfeld-Rotenburg.Landkreis,40.8,31.64,6611,50.898552,9.739876,1
2014,6632,Hersfeld-Rotenburg.Landkreis,37.16,32.58,6611,50.898552,9.739876,1
2013,6632,Hersfeld-Rotenburg.Landkreis,37.94,20.88,6611,50.898552,9.739876,1
2012,6632,Hersfeld-Rotenburg.Landkreis,37.62,21.17,6611,50.898552,9.739876,1
2011,6632,Hersfeld-Rotenburg.Landkreis,38.5,33.31,6611,50.898552,9.739876,1
2010,6632,Hersfeld-Rotenburg.Landkreis,35.86,27.2,6611,50.898552,9.739876,1
2009,6632,Hersfeld-Rotenburg.Landkreis,42.575,36.21,6611,50.898552,9.739876,1
2008,6632,Hersfeld-Rotenburg.Landkreis,49.29,45.22,6611,50.898552,9.739876,1
2007,6632,Hersfeld-Rotenburg.Landkreis,51.2,36.14,6611,50.898552,9.739876,1
2006,6632,Hersfeld-Rotenburg.Landkreis,43.49,42.77,6611,50.898552,9.739876,1
2005,6632,Hersfeld-Rotenburg.Landkreis,46.53,42.52,6611,50.898552,9.739876,1
2004,6632,Hersfeld-Rotenburg.Landkreis,50.35,46.27,6611,50.898552,9.739876,1
2003,6632,Hersfeld-Rotenburg.Landkreis,44.9,35.29,6611,50.898552,9.739876,1
2002,6632,Hersfeld-Rotenburg.Landkreis,43.6,42.55,6611,50.898552,9.739876,1
2001,6632,Hersfeld-Rotenburg.Landkreis,41.94,30.66,6611,50.898552,9.739876,1
2000,6632,Hersfeld-Rotenburg.Landkreis,46.95,27.33,6611,50.898552,9.739876,1
1999,6632,Hersfeld-Rotenburg.Landkreis,38.51,32.17,6611,50.898552,9.739876,1
1998,6632,Hersfeld-Rotenburg.Landkreis,39.37,26.59,6611,50.898552,9.739876,1
1997,6632,Hersfeld-Rotenburg.Landkreis,39.37,26.59,6611,50.898552,9.739876,1
1996,6632,Hersfeld-Rotenburg.Landkreis,39.37,26.59,6611,50.898552,9.739876,1
1995,6632,Hersfeld-Rotenburg.Landkreis,39.37,26.59,6611,50.898552,9.739876,1
2021,1001,Flensburg.kreisfreieStadt,172.99,172.99,2000,54.7833021,9.4333264,1
2020,1001,Flensburg.kreisfreieStadt,162.615,40.53,2000,54.7833021,9.4333264,1
2019,1001,Flensburg.kreisfreieStadt,152.24,68.9,2000,54.7833021,9.4333264,1
2018,1001,Flensburg.kreisfreieStadt,141.865,97.27000000000001,2000,54.7833021,9.4333264,1
2017,1001,Flensburg.kreisfreieStadt,131.49,125.64,2000,54.7833021,9.4333264,1
2016,1001,Flensburg.kreisfreieStadt,80.98,75.47,2000,54.7833021,9.4333264,1
2015,1001,Flensburg.kreisfreieStadt,98.26,98.26,2000,54.7833021,9.4333264,1
2014,1001,Flensburg.kreisfreieStadt,103.72,80.48,2000,54.7833021,9.4333264,1
2013,1001,Flensburg.kreisfreieStadt,108.19,68.36,2000,54.7833021,9.4333264,1
2012,1001,Flensburg.kreisfreieStadt,103.73,79.63,2000,54.7833021,9.4333264,1
2011,1001,Flensburg.kreisfreieStadt,83.95,83.95,2000,54.7833021,9.4333264,1
2010,1001,Flensburg.kreisfreieStadt,79.08,79.08,2000,54.7833021,9.4333264,1
2009,1001,Flensburg.kreisfreieStadt,96.3,88.31,2000,54.7833021,9.4333264,1
2008,1001,Flensburg.kreisfreieStadt,81.75,80.03,2000,54.7833021,9.4333264,1
2007,1001,Flensburg.kreisfreieStadt,75.86,55.38,2000,54.7833021,9.4333264,1
2006,1001,Flensburg.kreisfreieStadt,71.35,49.22,2000,54.7833021,9.4333264,1
2005,1001,Flensburg.kreisfreieStadt,70.78,70.78,2000,54.7833021,9.4333264,1
2004,1001,Flensburg.kreisfreieStadt,64.28,64.28,2000,54.7833021,9.4333264,1
2003,1001,Flensburg.kreisfreieStadt,66.04,36.65,2000,54.7833021,9.4333264,1
2002,1001,Flensburg.kreisfreieStadt,64.255,66.93,2000,54.7833021,9.4333264,1
2001,1001,Flensburg.kreisfreieStadt,62.47,39.08,2000,54.7833021,9.4333264,1
2000,1001,Flensburg.kreisfreieStadt,54.8,24.88,2000,54.7833021,9.4333264,1
1999,1001,Flensburg.kreisfreieStadt,68.48,41.42,2000,54.7833021,9.4333264,1
1998,1001,Flensburg.kreisfreieStadt,74.61,68.65,2000,54.7833021,9.4333264,1
1997,1001,Flensburg.kreisfreieStadt,84.65,68.67,2000,54.7833021,9.4333264,1
1996,1001,Flensburg.kreisfreieStadt,95.03,74.5,2000,54.7833021,9.4333264,1
1995,1001,Flensburg.kreisfreieStadt,83.65,45.55,2000,54.7833021,9.4333264,1
2021,1002,Kiel.Landeshauptstadt.kreisfreieStadt,650.53,585.26,2000,54.3227085,10.135555,1
2020,1002,Kiel.Landeshauptstadt.kreisfreieStadt,588.3399999999999,145.99,2000,54.3227085,10.135555,1
2019,1002,Kiel.Landeshauptstadt.kreisfreieStadt,526.15,526.15,2000,54.3227085,10.135555,1
2018,1002,Kiel.Landeshauptstadt.kreisfreieStadt,457.725,424.195,2000,54.3227085,10.135555,1
2017,1002,Kiel.Landeshauptstadt.kreisfreieStadt,389.3,322.24,2000,54.3227085,10.135555,1
2016,1002,Kiel.Landeshauptstadt.kreisfreieStadt,158.0,41.48,2000,54.3227085,10.135555,1
2015,1002,Kiel.Landeshauptstadt.kreisfreieStadt,308.58,284.83,2000,54.3227085,10.135555,1
2014,1002,Kiel.Landeshauptstadt.kreisfreieStadt,251.45999999999998,219.375,2000,54.3227085,10.135555,1
2013,1002,Kiel.Landeshauptstadt.kreisfreieStadt,194.34,153.92,2000,54.3227085,10.135555,1
2012,1002,Kiel.Landeshauptstadt.kreisfreieStadt,150.11,91.47,2000,54.3227085,10.135555,1
2011,1002,Kiel.Landeshauptstadt.kreisfreieStadt,134.42,129.43,2000,54.3227085,10.135555,1
2010,1002,Kiel.Landeshauptstadt.kreisfreieStadt,137.05,121.78,2000,54.3227085,10.135555,1
2009,1002,Kiel.Landeshauptstadt.kreisfreieStadt,209.25,204.35,2000,54.3227085,10.135555,1
2008,1002,Kiel.Landeshauptstadt.kreisfreieStadt,158.26,132.65,2000,54.3227085,10.135555,1
2007,1002,Kiel.Landeshauptstadt.kreisfreieStadt,160.17,150.19,2000,54.3227085,10.135555,1
2006,1002,Kiel.Landeshauptstadt.kreisfreieStadt,147.18,136.37,2000,54.3227085,10.135555,1
2005,1002,Kiel.Landeshauptstadt.kreisfreieStadt,117.55,49.69,2000,54.3227085,10.135555,1
2004,1002,Kiel.Landeshauptstadt.kreisfreieStadt,161.19,161.19,2000,54.3227085,10.135555,1
2003,1002,Kiel.Landeshauptstadt.kreisfreieStadt,80.92,82.01,2000,54.3227085,10.135555,1
2002,1002,Kiel.Landeshauptstadt.kreisfreieStadt,268.38,185.2,2000,54.3227085,10.135555,1
2001,1002,Kiel.Landeshauptstadt.kreisfreieStadt,136.15,76.72,2000,54.3227085,10.135555,1
2000,1002,Kiel.Landeshauptstadt.kreisfreieStadt,243.03,62.59,2000,54.3227085,10.135555,1
1999,1002,Kiel.Landeshauptstadt.kreisfreieStadt,174.43,109.56,2000,54.3227085,10.135555,1
1998,1002,Kiel.Landeshauptstadt.kreisfreieStadt,140.065,53.24,2000,54.3227085,10.135555,1
1997,1002,Kiel.Landeshauptstadt.kreisfreieStadt,105.7,36.41,2000,54.3227085,10.135555,1
1996,1002,Kiel.Landeshauptstadt.kreisfreieStadt,168.86,99.71,2000,54.3227085,10.135555,1
1995,1002,Kiel.Landeshauptstadt.kreisfreieStadt,158.99,122.89,2000,54.3227085,10.135555,1
2021,1003,Lübeck.Hansestadt.kreisfreieStadt,160.21,147.16,2000,53.866444,10.684738,1
2020,1003,Lübeck.Hansestadt.kreisfreieStadt,191.44,191.44,2000,53.866444,10.684738,1
2019,1003,Lübeck.Hansestadt.kreisfreieStadt,158.76,118.25,2000,53.866444,10.684738,1
2018,1003,Lübeck.Hansestadt.kreisfreieStadt,144.06,110.84,2000,53.866444,10.684738,1
2017,1003,Lübeck.Hansestadt.kreisfreieStadt,192.47,162.12,2000,53.866444,10.684738,1
2016,1003,Lübeck.Hansestadt.kreisfreieStadt,162.01,81.06,2000,53.866444,10.684738,1
2015,1003,Lübeck.Hansestadt.kreisfreieStadt,80.54,79.04,2000,53.866444,10.684738,1
2014,1003,Lübeck.Hansestadt.kreisfreieStadt,145.73,78.36,2000,53.866444,10.684738,1
2013,1003,Lübeck.Hansestadt.kreisfreieStadt,110.93,107.3,2000,53.866444,10.684738,1
2012,1003,Lübeck.Hansestadt.kreisfreieStadt,137.41,126.69,2000,53.866444,10.684738,1
2011,1003,Lübeck.Hansestadt.kreisfreieStadt,132.3,89.23,2000,53.866444,10.684738,1
2010,1003,Lübeck.Hansestadt.kreisfreieStadt,94.22,49.86,2000,53.866444,10.684738,1
2009,1003,Lübeck.Hansestadt.kreisfreieStadt,133.22,132.51,2000,53.866444,10.684738,1
2008,1003,Lübeck.Hansestadt.kreisfreieStadt,108.14,73.09,2000,53.866444,10.684738,1
2007,1003,Lübeck.Hansestadt.kreisfreieStadt,122.81,110.19,2000,53.866444,10.684738,1
2006,1003,Lübeck.Hansestadt.kreisfreieStadt,117.3,101.33,2000,53.866444,10.684738,1
2005,1003,Lübeck.Hansestadt.kreisfreieStadt,108.58500000000001,92.73,2000,53.866444,10.684738,1
2004,1003,Lübeck.Hansestadt.kreisfreieStadt,99.87,90.35,2000,53.866444,10.684738,1
2003,1003,Lübeck.Hansestadt.kreisfreieStadt,124.74,62.14,2000,53.866444,10.684738,1
2002,1003,Lübeck.Hansestadt.kreisfreieStadt,93.69999999999999,81.1,2000,53.866444,10.684738,1
2001,1003,Lübeck.Hansestadt.kreisfreieStadt,62.66,62.66,2000,53.866444,10.684738,1
2000,1003,Lübeck.Hansestadt.kreisfreieStadt,66.81,60.67,2000,53.866444,10.684738,1
1999,1003,Lübeck.Hansestadt.kreisfreieStadt,68.72,59.46,2000,53.866444,10.684738,1
1998,1003,Lübeck.Hansestadt.kreisfreieStadt,81.145,121.29,2000,53.866444,10.684738,1
1997,1003,Lübeck.Hansestadt.kreisfreieStadt,93.57,93.57,2000,53.866444,10.684738,1
1996,1003,Lübeck.Hansestadt.kreisfreieStadt,112.26,112.26,2000,53.866444,10.684738,1
1995,1003,Lübeck.Hansestadt.kreisfreieStadt,67.14,67.14,2000,53.866444,10.684738,1
2021,6635,Waldeck-Frankenberg.Landkreis,51.88,46.67,6611,51.222086,8.854924,1
2020,6635,Waldeck-Frankenberg.Landkreis,54.94,49.02,6611,51.222086,8.854924,1
2019,6635,Waldeck-Frankenberg.Landkreis,42.39,39.76,6611,51.222086,8.854924,1
2018,6635,Waldeck-Frankenberg.Landkreis,49.55,37.93,6611,51.222086,8.854924,1
2017,6635,Waldeck-Frankenberg.Landkreis,43.68,36.46,6611,51.222086,8.854924,1
2016,6635,Waldeck-Frankenberg.Landkreis,38.95,32.21,6611,51.222086,8.854924,1
2015,6635,Waldeck-Frankenberg.Landkreis,47.12,36.02,6611,51.222086,8.854924,1
2014,6635,Waldeck-Frankenberg.Landkreis,42.85,31.44,6611,51.222086,8.854924,1
2013,6635,Waldeck-Frankenberg.Landkreis,52.68,34.62,6611,51.222086,8.854924,1
2012,6635,Waldeck-Frankenberg.Landkreis,49.61,26.15,6611,51.222086,8.854924,1
2011,6635,Waldeck-Frankenberg.Landkreis,42.95,22.38,6611,51.222086,8.854924,1
2010,6635,Waldeck-Frankenberg.Landkreis,41.68,13.82,6611,51.222086,8.854924,1
2009,6635,Waldeck-Frankenberg.Landkreis,44.25,40.3,6611,51.222086,8.854924,1
2008,6635,Waldeck-Frankenberg.Landkreis,44.35,40.81,6611,51.222086,8.854924,1
2007,6635,Waldeck-Frankenberg.Landkreis,39.18,37.37,6611,51.222086,8.854924,1
2006,6635,Waldeck-Frankenberg.Landkreis,41.99,34.3,6611,51.222086,8.854924,1
2005,6635,Waldeck-Frankenberg.Landkreis,37.36,33.84,6611,51.222086,8.854924,1
2004,6635,Waldeck-Frankenberg.Landkreis,37.82,48.22,6611,51.222086,8.854924,1
2003,6635,Waldeck-Frankenberg.Landkreis,38.28,30.34,6611,51.222086,8.854924,1
2002,6635,Waldeck-Frankenberg.Landkreis,36.96,31.01,6611,51.222086,8.854924,1
2001,6635,Waldeck-Frankenberg.Landkreis,16.54,11.71,6611,51.222086,8.854924,1
2000,6635,Waldeck-Frankenberg.Landkreis,28.08,14.33,6611,51.222086,8.854924,1
1999,6635,Waldeck-Frankenberg.Landkreis,25.33,16.71,6611,51.222086,8.854924,1
1998,6635,Waldeck-Frankenberg.Landkreis,16.41,11.2,6611,51.222086,8.854924,1
1997,6635,Waldeck-Frankenberg.Landkreis,19.2,10.53,6611,51.222086,8.854924,1
1996,6635,Waldeck-Frankenberg.Landkreis,16.81,12.27,6611,51.222086,8.854924,1
1995,6635,Waldeck-Frankenberg.Landkreis,14.7,11.01,6611,51.222086,8.854924,1
2021,6636,Werra-Meißner-Kreis,48.51,34.47,6611,51.1999992,9.9333296,1
2020,6636,Werra-Meißner-Kreis,51.46,34.26,6611,51.1999992,9.9333296,1
2019,6636,Werra-Meißner-Kreis,44.76,32.25,6611,51.1999992,9.9333296,1
2018,6636,Werra-Meißner-Kreis,44.24,32.16,6611,51.1999992,9.9333296,1
2017,6636,Werra-Meißner-Kreis,42.62,32.92,6611,51.1999992,9.9333296,1
2016,6636,Werra-Meißner-Kreis,40.82,30.3,6611,51.1999992,9.9333296,1
2015,6636,Werra-Meißner-Kreis,40.35,33.61,6611,51.1999992,9.9333296,1
2014,6636,Werra-Meißner-Kreis,36.14,16.98,6611,51.1999992,9.9333296,1
2013,6636,Werra-Meißner-Kreis,39.03,15.27,6611,51.1999992,9.9333296,1
2012,6636,Werra-Meißner-Kreis,39.17,19.24,6611,51.1999992,9.9333296,1
2011,6636,Werra-Meißner-Kreis,37.1,32.87,6611,51.1999992,9.9333296,1
2010,6636,Werra-Meißner-Kreis,35.3,21.43,6611,51.1999992,9.9333296,1
2009,6636,Werra-Meißner-Kreis,46.05,33.2,6611,51.1999992,9.9333296,1
2008,6636,Werra-Meißner-Kreis,56.8,44.97,6611,51.1999992,9.9333296,1
2007,6636,Werra-Meißner-Kreis,41.01,25.14,6611,51.1999992,9.9333296,1
2006,6636,Werra-Meißner-Kreis,46.01,26.49,6611,51.1999992,9.9333296,1
2005,6636,Werra-Meißner-Kreis,42.96,40.09,6611,51.1999992,9.9333296,1
2004,6636,Werra-Meißner-Kreis,37.67,32.5,6611,51.1999992,9.9333296,1
2003,6636,Werra-Meißner-Kreis,49.53,43.71,6611,51.1999992,9.9333296,1
2002,6636,Werra-Meißner-Kreis,36.01,33.94,6611,51.1999992,9.9333296,1
2001,6636,Werra-Meißner-Kreis,36.12,35.68,6611,51.1999992,9.9333296,1
2000,6636,Werra-Meißner-Kreis,37.93,22.72,6611,51.1999992,9.9333296,1
1999,6636,Werra-Meißner-Kreis,40.36,21.37,6611,51.1999992,9.9333296,1
1998,6636,Werra-Meißner-Kreis,37.32,24.98,6611,51.1999992,9.9333296,1
1997,6636,Werra-Meißner-Kreis,34.82,20.32,6611,51.1999992,9.9333296,1
1996,6636,Werra-Meißner-Kreis,36.62,24.04,6611,51.1999992,9.9333296,1
1995,6636,Werra-Meißner-Kreis,29.9,22.39,6611,51.1999992,9.9333296,1
2021,9189,Traunstein.Landkreis,414.95,267.55,9162,47.8701474,12.6423403,1
2020,9189,Traunstein.Landkreis,473.4,317.72,9162,47.8701474,12.6423403,1
2019,9189,Traunstein.Landkreis,390.0,258.03,9162,47.8701474,12.6423403,1
2018,9189,Traunstein.Landkreis,287.85,218.89,9162,47.8701474,12.6423403,1
2017,9189,Traunstein.Landkreis,272.76,151.14,9162,47.8701474,12.6423403,1
2016,9189,Traunstein.Landkreis,224.85,155.2,9162,47.8701474,12.6423403,1
2015,9189,Traunstein.Landkreis,172.02,115.14,9162,47.8701474,12.6423403,1
2014,9189,Traunstein.Landkreis,214.18,131.67,9162,47.8701474,12.6423403,1
2013,9189,Traunstein.Landkreis,186.94,131.97,9162,47.8701474,12.6423403,1
2012,9189,Traunstein.Landkreis,148.0,119.82,9162,47.8701474,12.6423403,1
2011,9189,Traunstein.Landkreis,189.22,113.66,9162,47.8701474,12.6423403,1
2010,9189,Traunstein.Landkreis,155.78,104.25,9162,47.8701474,12.6423403,1
2009,9189,Traunstein.Landkreis,134.59,93.37,9162,47.8701474,12.6423403,1
2008,9189,Traunstein.Landkreis,156.39,121.13,9162,47.8701474,12.6423403,1
2007,9189,Traunstein.Landkreis,150.7,98.68,9162,47.8701474,12.6423403,1
2006,9189,Traunstein.Landkreis,157.86,115.41,9162,47.8701474,12.6423403,1
2005,9189,Traunstein.Landkreis,152.78,117.15,9162,47.8701474,12.6423403,1
2004,9189,Traunstein.Landkreis,159.426,197.21,9162,47.8701474,12.6423403,1
2003,9189,Traunstein.Landkreis,166.072,173.97,9162,47.8701474,12.6423403,1
2002,9189,Traunstein.Landkreis,172.718,164.17,9162,47.8701474,12.6423403,1
2001,9189,Traunstein.Landkreis,179.364,212.34,9162,47.8701474,12.6423403,1
2000,9189,Traunstein.Landkreis,186.01,121.87,9162,47.8701474,12.6423403,1
1999,9189,Traunstein.Landkreis,195.27,163.8,9162,47.8701474,12.6423403,1
1998,9189,Traunstein.Landkreis,178.9,148.35,9162,47.8701474,12.6423403,1
1997,9189,Traunstein.Landkreis,214.68,146.59,9162,47.8701474,12.6423403,1
1996,9189,Traunstein.Landkreis,207.54000000000002,204.46,9162,47.8701474,12.6423403,1
1995,9189,Traunstein.Landkreis,200.4,176.9,9162,47.8701474,12.6423403,1
2021,9361,Amberg,186.33,99.22,9564,49.4454211,11.858728,1
2020,9361,Amberg,241.02,184.51,9564,49.4454211,11.858728,1
2019,9361,Amberg,198.23,159.37,9564,49.4454211,11.858728,1
2018,9361,Amberg,158.7,111.66,9564,49.4454211,11.858728,1
2017,9361,Amberg,120.03,106.54,9564,49.4454211,11.858728,1
2016,9361,Amberg,147.01,93.91,9564,49.4454211,11.858728,1
2015,9361,Amberg,120.94,103.69,9564,49.4454211,11.858728,1
2014,9361,Amberg,152.89,95.29,9564,49.4454211,11.858728,1
2013,9361,Amberg,129.84,81.32,9564,49.4454211,11.858728,1
2012,9361,Amberg,127.24000000000001,129.18,9564,49.4454211,11.858728,1
2011,9361,Amberg,124.64,102.11,9564,49.4454211,11.858728,1
2010,9361,Amberg,123.54,98.54,9564,49.4454211,11.858728,1
2009,9361,Amberg,127.75999999999999,120.26,9564,49.4454211,11.858728,1
2008,9361,Amberg,131.98,71.26,9564,49.4454211,11.858728,1
2007,9361,Amberg,131.25,105.37,9564,49.4454211,11.858728,1
2006,9361,Amberg,105.0,120.53,9564,49.4454211,11.858728,1
2005,9361,Amberg,78.75,112.88,9564,49.4454211,11.858728,1
2004,9361,Amberg,52.5,50.38,9564,49.4454211,11.858728,1
2003,9361,Amberg,26.25,79.16,9564,49.4454211,11.858728,1
2002,9361,Amberg,0.0,0.0,9564,49.4454211,11.858728,1
2001,9361,Amberg,144.37,144.37,9564,49.4454211,11.858728,1
2000,9361,Amberg,138.58333333333334,97.86500000000001,9564,49.4454211,11.858728,1
1999,9361,Amberg,132.79666666666668,51.36,9564,49.4454211,11.858728,1
1998,9361,Amberg,127.01,74.32,9564,49.4454211,11.858728,1
1997,9361,Amberg,144.74,144.74,9564,49.4454211,11.858728,1
1996,9361,Amberg,144.74,127.62,9564,49.4454211,11.858728,1
1995,9361,Amberg,144.74,127.62,9564,49.4454211,11.858728,1
2021,5111,Düsseldorf.kreisfreieStadt,683.86,1455.26,5113,51.2254018,6.7763137,1
2020,5111,Düsseldorf.kreisfreieStadt,683.86,429.05,5113,51.2254018,6.7763137,1
2019,5111,Düsseldorf.kreisfreieStadt,1363.27,1363.27,5113,51.2254018,6.7763137,1
2018,5111,Düsseldorf.kreisfreieStadt,959.98,959.98,5113,51.2254018,6.7763137,1
2017,5111,Düsseldorf.kreisfreieStadt,1871.99,1690.7,5113,51.2254018,6.7763137,1
2016,5111,Düsseldorf.kreisfreieStadt,911.57,911.57,5113,51.2254018,6.7763137,1
2015,5111,Düsseldorf.kreisfreieStadt,768.17,768.17,5113,51.2254018,6.7763137,1
2014,5111,Düsseldorf.kreisfreieStadt,712.69,712.69,5113,51.2254018,6.7763137,1
2013,5111,Düsseldorf.kreisfreieStadt,623.98,623.98,5113,51.2254018,6.7763137,1
2012,5111,Düsseldorf.kreisfreieStadt,609.45,502.24,5113,51.2254018,6.7763137,1
2011,5111,Düsseldorf.kreisfreieStadt,983.58,983.58,5113,51.2254018,6.7763137,1
2010,5111,Düsseldorf.kreisfreieStadt,536.76,536.76,5113,51.2254018,6.7763137,1
2009,5111,Düsseldorf.kreisfreieStadt,203.81,202.7,5113,51.2254018,6.7763137,1
2008,5111,Düsseldorf.kreisfreieStadt,380.91,380.06,5113,51.2254018,6.7763137,1
2007,5111,Düsseldorf.kreisfreieStadt,411.93,244.37,5113,51.2254018,6.7763137,1
2006,5111,Düsseldorf.kreisfreieStadt,335.02,335.02,5113,51.2254018,6.7763137,1
2005,5111,Düsseldorf.kreisfreieStadt,170.88,169.59,5113,51.2254018,6.7763137,1
2004,5111,Düsseldorf.kreisfreieStadt,351.94,231.35666666666665,5113,51.2254018,6.7763137,1
2003,5111,Düsseldorf.kreisfreieStadt,322.01,293.12333333333333,5113,51.2254018,6.7763137,1
2002,5111,Düsseldorf.kreisfreieStadt,354.89,354.89,5113,51.2254018,6.7763137,1
2001,5111,Düsseldorf.kreisfreieStadt,233.87,360.31666666666666,5113,51.2254018,6.7763137,1
2000,5111,Düsseldorf.kreisfreieStadt,349.39,365.74333333333334,5113,51.2254018,6.7763137,1
1999,5111,Düsseldorf.kreisfreieStadt,371.17,371.17,5113,51.2254018,6.7763137,1
1998,5111,Düsseldorf.kreisfreieStadt,281.94,281.94,5113,51.2254018,6.7763137,1
1997,5111,Düsseldorf.kreisfreieStadt,239.0,225.94,5113,51.2254018,6.7763137,1
1996,5111,Düsseldorf.kreisfreieStadt,227.27,217.76,5113,51.2254018,6.7763137,1
1995,5111,Düsseldorf.kreisfreieStadt,292.4,292.4,5113,51.2254018,6.7763137,1
2021,5112,Duisburg.kreisfreieStadt,448.94,380.65,5113,51.434999,6.759562,1
2020,5112,Duisburg.kreisfreieStadt,541.35,91.52,5113,51.434999,6.759562,1
2019,5112,Duisburg.kreisfreieStadt,160.25,123.18,5113,51.434999,6.759562,1
2018,5112,Duisburg.kreisfreieStadt,277.14,254.82,5113,51.434999,6.759562,1
2017,5112,Duisburg.kreisfreieStadt,116.26,116.26,5113,51.434999,6.759562,1
2016,5112,Duisburg.kreisfreieStadt,341.39,333.46,5113,51.434999,6.759562,1
2015,5112,Duisburg.kreisfreieStadt,388.54,357.0,5113,51.434999,6.759562,1
2014,5112,Duisburg.kreisfreieStadt,366.97,366.97,5113,51.434999,6.759562,1
2013,5112,Duisburg.kreisfreieStadt,349.6,209.48,5113,51.434999,6.759562,1
2012,5112,Duisburg.kreisfreieStadt,258.92,128.91,5113,51.434999,6.759562,1
2011,5112,Duisburg.kreisfreieStadt,262.08,181.5,5113,51.434999,6.759562,1
2010,5112,Duisburg.kreisfreieStadt,170.92,150.48,5113,51.434999,6.759562,1
2009,5112,Duisburg.kreisfreieStadt,126.85,126.85,5113,51.434999,6.759562,1
2008,5112,Duisburg.kreisfreieStadt,198.08,79.78,5113,51.434999,6.759562,1
2007,5112,Duisburg.kreisfreieStadt,0.0,0.0,5113,51.434999,6.759562,1
2006,5112,Duisburg.kreisfreieStadt,104.38,104.38,5113,51.434999,6.759562,1
2005,5112,Duisburg.kreisfreieStadt,208.76,208.76,5113,51.434999,6.759562,1
